time,username,user_ID,user_level,good_ID,good_name,content,score,source,vote_count,reply_count
2017-04-09 23:10:49,x***7,10316950654,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,东西不错，棒棒的购物体验，下回还回来,5,来自京东Android客户端,0,0
2017-05-02 20:53:38,小***8,10367659047,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,很好用，一直买这个牌子，剃须很舒服,5,来自京东iPhone客户端,0,0
2017-03-26 06:14:35,j***爱,10251489521,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,剃须刀比电动的刮的干净，总体来说还好。,5,来自京东iPhone客户端,0,0
2017-04-24 21:01:56,d***t,10348633349,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,不错，挺好用。不知道刀片是否耐用。,5,来自京东Android客户端,0,0
2016-12-13 03:06:39,骄***_,2123532761,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,剃须效果没有想象的那么好，拉扯感严重。和锋速3体感上没很大差别。,5,来自京东Android客户端,0,0
2017-04-03 10:53:45,司***哥,10284623193,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,还没用感觉不错，用后追加评价。主要说说快递，现在送快递都不到小区门口了，说是什么京东给的钱少了，到门口划不来。请京东的领导能重视服务！不要被这些混日子的快递影响了京东的发展！,5,来自京东iPhone客户端,1,0
2017-03-12 12:25:50,j***0,10213223274,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,送人的，不知好坏，不过家里都用这个牌子,5,来自京东iPhone客户端,0,0
2017-05-06 20:39:11,心***P,10386995721,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,快，好用，舒服，干净，相信吉利,5,来自京东Android客户端,0,0
2017-03-19 23:50:38,j***华,10231061266,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,一直用这个.刚到还没使用..用完在追加,5,来自京东iPhone客户端,0,0
2017-05-01 10:51:20,y***i,10366953038,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,效果很好值得购买比电动刮的干净,5,来自京东iPhone客户端,0,0
2017-05-14 14:14:18,小***啦,10406204003,铜牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,感觉很好，剃须很干净。刀片很快，送货也很快。,5,,0,0
2017-03-14 13:27:55,博***代,10316302242,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,东西是正品  剃须效果挺不错,5,来自京东Android客户端,0,0
2017-04-14 18:18:41,R***a,10309876191,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,冲着大黄蜂的样子买的，还不错,5,来自京东iPhone客户端,0,0
2017-05-07 07:21:50,j***1,10380939420,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,送货超准时！质量是真好！,5,来自京东Android客户端,0,0
2017-02-23 16:27:10,T***乀,10292711010,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,刮得很干净，我爸很喜欢哈哈哈,5,来自京东iPhone客户端,0,0
2017-03-11 18:38:06,s***3,10238601475,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,东西收到了，很好用，以后还要买,5,来自京东iPhone客户端,0,0
2017-03-22 23:38:09,m***5,10240648164,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,很好刮胡刀，一直在用，一直信赖,5,来自京东Android客户端,0,0
2017-03-25 14:33:41,j***b,10248208043,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,送货快，东西特好，锋利快速，干净，,5,来自京东Android客户端,0,0
2017-04-27 07:52:39,_***s,10350732869,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,东西不错，快递很快当天到,5,来自京东Android客户端,0,0
2017-04-24 21:36:27,始***达,10344792915,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,第二次买了，剃须非常爽!,5,来自京东Android客户端,0,0
2017-04-27 12:30:57,M***s,10358776617,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,还不错的，我一直用这个牌子,5,来自京东Android客户端,0,0
2017-04-20 09:31:44,西***民,10347571117,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,用起来方便，胡子刮得干净。,5,来自京东Android客户端,0,0
2017-04-23 20:17:05,j***z,10383239910,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,这是我买的最好用的剃须刀了，用起来真的很好。,5,来自京东Android客户端,0,0
2017-04-16 22:59:44,x***1,10318922048,铜牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,快递给力，货已收到，正品，刮完脸感觉很好，下次还买。,5,来自京东Android客户端,0,0
2017-03-25 13:59:59,叫***哥,10269708550,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,用了几天，效果非常好，不到刮胡子，还可以刮脑袋，666,5,来自京东Android客户端,0,0
2017-03-11 15:42:43,小***圈,10206459535,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,快速到货，不耽误使用，东西很棒，包装用心结实，谢谢京东，会回购,5,来自京东iPhone客户端,0,0
2017-04-19 01:45:14,s***4,10387293465,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,吉列锋速的，就不多说了，很OK的，顺滑流畅,5,来自京东iPhone客户端,0,1
2017-03-30 22:18:14,灰***斗,10267098280,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,京东物流就是牛.第二天就送到了.东西是应该是正品.,5,来自京东Android客户端,0,0
2017-03-19 22:10:36,s***n,10266672328,铜牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,买给我老公用的，老公说很好、很舒服、很干净！赞哦&hellip;&hellip;,5,来自京东Android客户端,0,0
2017-04-24 21:27:19,K***0,10385154145,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,好好OKOKOKOK好好OKOKOKOK,5,来自京东Android客户端,0,0
2017-04-15 10:08:48,1***p,10311073020,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,锋利顺滑，感觉特别舒服，货真价实,5,来自京东Android客户端,0,0
2017-05-08 10:14:27,l***3,10385246040,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,不碍事，就是看着不爽！！！！,5,来自京东Android客户端,0,0
2017-05-07 13:29:39,j***v,10384992426,铜牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,物超所值。拿到手上手感好，剃须不痛还刮得干净，再也不用一根根地拔毛了。这么一套至少要用一年多，算来经济实惠。,5,,0,0
2017-04-02 22:01:48,1***m,10296090740,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,质量还是不错的，和描述的完全一致,5,来自京东iPhone客户端,0,0
2017-04-12 14:43:50,购***Z,10353052374,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,"东西不错包装完整,我就奇怪了写包装都烂的运气得多差",5,,0,0
2017-04-03 19:41:30,爱***鱼,10287011877,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,帮同事购买的，他很满意，必须好评,5,来自京东Android客户端,0,0
2017-04-08 09:33:05,苏***糯,10289030931,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,很好用！一直用吉列，也比较划算。,5,来自京东iPhone客户端,0,0
2017-04-12 16:21:00,宇***1,10357823148,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,超级锋利，很好用，省时间，方便,5,,0,0
2017-02-11 20:31:32,陈***C,10123593001,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,感觉还不错，比较高档，喜欢剃须刀的感觉,5,来自京东Android客户端,0,0
2017-02-20 20:16:06,j***b,10397155215,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,好的还没用呢，，，，，，，,5,来自微信购物,0,0
2017-03-07 17:11:19,H***U,10204289987,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,一如既往的好用，品质杆杆的。,5,来自京东Android客户端,0,0
2017-04-13 20:21:12,a***a,10376363862,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,不错的剃须刀，好用。,5,来自京东iPhone客户端,0,0
2017-04-30 10:16:07,闹***咤,10360461509,铜牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,一如既往，继续支持！！！！,5,来自京东Android客户端,0,0
2017-05-02 21:41:55,w***6,10372307866,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,刀片很锋利给爸爸买品牌好比超市便宜剃须效果好物流速度快服务好,5,,0,0
2017-03-04 20:10:08,j***2,10223153524,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,不错，国际品牌值得信懒，好,5,来自京东Android客户端,0,0
2017-04-30 23:24:07,j***7,10361782174,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,物流速度超快，满意。,5,来自京东iPhone客户端,0,0
2017-04-13 12:02:54,y***j,10307328911,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,手动比较干净，速度也快,5,来自京东iPhone客户端,0,0
2017-03-30 10:18:32,y***5,10317273555,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,这个可以哦～。睡觉睡觉,5,来自京东iPhone客户端,0,0
2017-01-14 22:55:26,即***Y,10069668105,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,吉列就是666666666665,5,来自京东iPhone客户端,0,0
2017-03-12 11:01:17,曉***e,10308338559,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,很好用，很干净，很顺滑！,5,来自京东Android客户端,0,0
2017-03-20 02:50:18,远***见,10238192558,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,还好 刮得干净老公说可以,5,来自京东Android客户端,0,0
2017-04-18 22:18:02,违xin,10322848012,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,包装很好，看着很舒服,5,来自京东Android客户端,0,0
2017-04-26 06:01:08,v***2,10347272089,钻石会员,1349161,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,好用好闻。支持京东。,5,来自京东Android客户端,0,0
2017-03-14 13:37:46,j***b,10217905767,铜牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,物流超级快，第一次用手动的刮得很干净，没用泡沫挂也不是很痛，可惜的是泡沫还要单独买，建议推出捆绑套餐，免得还要单独买泡泡,5,,0,0
2017-04-15 13:27:40,j***g,10313039889,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,替别人买的 没拆开看,5,来自京东Android客户端,0,0
2017-03-24 14:51:14,爱***菇,10271021456,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,非常好，刮得干净比电动刮胡刀耐用，刀头也可以左右摆动。电动剃刀还得时不时的充电清理里面的胡渣，吉列剃刀拿泡沫涂至胡须除轻轻一刮温水一冲简单方便快捷。,5,来自京东iPhone客户端,0,0
2017-03-20 19:49:59,小***见,10233151825,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,一直都用吉列的，不错。,5,来自京东Android客户端,0,0
2017-04-02 12:41:41,b***1,10276791220,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,四个刀片划的肯定干净,5,来自京东iPhone客户端,0,0
2017-04-26 17:26:50,淩***寒,10351583017,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,用的还不错   东西还可以  价格我还算公道  发货速度快,5,来自京东Android客户端,0,0
2017-03-13 16:31:57,j***c,10212229778,铜牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,是正品，用了之后再上评,5,来自京东iPhone客户端,0,0
2017-05-07 12:32:56,z***r,10385354078,PLUS会员[试用],3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,包装完好，好用实惠,5,来自京东iPhone客户端,0,0
2017-04-16 07:45:44,j***j,10328188953,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,非常好用，顺滑，把手有质感，刀片异常锋利,5,来自京东iPhone客户端,0,0
2017-04-11 23:59:18,j***楓,10308891241,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,很好用，剃须顺滑不伤皮肤，五星好评！,5,来自京东iPhone客户端,0,0
2017-02-03 13:41:05,8***5,10227889101,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,感觉比电动的刮的干净点，就是稍微麻烦点,5,来自京东iPhone客户端,0,1
2017-04-26 16:12:16,y***s,10355288668,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,第一次用 感觉不错  刀片很薄~贴面~,5,来自京东Android客户端,0,0
2017-03-07 20:35:55,m***0,10206856741,PLUS会员[试用],3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,东西很好，包装也不错，看上去是全新的。,5,来自京东iPhone客户端,0,0
2017-05-07 13:42:00,j***6,10383601928,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,还冇试用，看起来比2刀头的好！,5,来自京东Android客户端,0,0
2017-05-07 19:41:02,o***t,10383714050,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,物流很快，昨天订单今天就到了。,5,来自京东Android客户端,0,0
2017-04-26 12:43:38,米***号,10349539282,钻石会员,1349161,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,不错，刮胡泡也是一直用吉列的！,5,来自京东iPhone客户端,0,0
2017-04-26 19:30:02,j***瑅,10354092249,PLUS会员[试用],3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,此款京东特供，全宇宙性价比最高！要知道，致护系列一个刀片零售价就卖50，不算刀架，五个刀片就要250。只要数学不是体育老师教的都能算明白&hellip;,5,来自京东iPhone客户端,0,0
2017-04-14 01:34:51,亻***子,10313951021,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,质量挺好的，重重的，有质感,5,来自京东Android客户端,0,0
2017-03-22 22:26:59,s***n,10240162509,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,感觉不错，会推荐给别人，很好,5,来自京东iPhone客户端,0,0
2017-03-17 23:36:42,笑***子,10228869674,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,很漂亮，还没用，应该挺好的吧,5,来自京东Android客户端,0,0
2017-03-11 13:01:35,瓶***怪,10205410910,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,商品本身没什么好说的。但这次购物体验是这么多年来在京东最糟糕的一次。选择的是311夜间送，一直到了312上午11点才送来。期间催单的回复是1-2天送达，不可思议,5,来自京东iPhone客户端,0,2
2017-04-30 10:03:57,w***8,10360022468,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,东西真的很好 下次还买,5,来自京东iPhone客户端,0,0
2017-04-12 07:18:05,j***5,10306901645,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,太赞了，刮胡子非常的好用,5,来自京东iPhone客户端,0,0
2017-04-15 12:18:14,d***l,10312986853,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,还没用，样子挺好，望好用,5,来自京东Android客户端,0,0
2017-03-31 10:02:16,桃***9,10388967848,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,一直用此牌，非常棒。,5,来自京东Android客户端,0,0
2017-04-24 22:33:27,j***4,10342414719,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,还没有用，希望会很好！,5,来自京东Android客户端,0,0
2017-05-07 22:13:31,对***你,10384059002,铜牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,第一次买不知道好用不&hellip;,5,来自京东iPhone客户端,0,0
2017-04-02 05:52:48,j***0,10274189225,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,试用了一下，舒服，换代升级产品，值得购买！,5,来自京东Android客户端,0,0
2017-03-18 19:09:41,j***n,10226968247,铜牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,不错不错 看着高大上 快递12小时到手 牛逼,5,来自京东Android客户端,0,0
2017-04-02 08:19:53,f***g,10273446088,PLUS会员[试用],3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,看到，同事买的，品质不错，所以自己买来试试,5,来自京东iPhone客户端,0,0
2017-04-02 05:23:46,j***t,10305905988,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,要超过十个字才能拿到京豆，这是强硬手段,5,来自京东Android客户端,0,0
2017-03-30 21:17:34,晴***g,10264121030,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,京东自营快，刚好用的上，价格比起其他优惠,5,来自京东iPhone客户端,0,0
2017-03-26 10:00:44,j***0,10257163932,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,买了5次。质量怎么样就不用说了，确实可以,5,来自京东iPhone客户端,0,0
2017-05-05 14:08:07,w***9,10384662117,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,一直用这个牌子就是润滑条几天就掉了,5,来自京东iPhone客户端,0,0
2017-04-02 09:25:20,y***6,10291976881,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,一直用吉列，剃须效果非常好，下回还会买,5,,0,0
2017-04-03 02:52:26,钱***啊,10283708169,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,看起来很不错的样子，早上试一下，很期待，,5,来自京东Android客户端,0,0
2017-04-16 07:36:55,D***8,10316760224,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,外包装有破损，不过里面还好，不耽误用,5,来自京东Android客户端,0,0
2017-05-03 08:01:15,雨***别,10370309092,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,果然不错的剃须刀，完全不用担心刮伤皮肤,5,,0,0
2017-04-21 19:45:58,v***5,10341441168,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,刀柄手感不错，很多防滑设计，刮着也比较舒服，刀片很锋利。背面精修刀片不太敢用。就是这个刀架，图中灰色那个，不是很实用，舒适送的刀架可以贴在墙上,5,来自京东iPhone客户端,0,0
2017-04-16 11:55:49,j***r,10315460837,铜牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,一直用吉列，效果就不用说了。这次算是把锋隐升级到锋隐致护。这次买的套装唯一的不足是刀架托简陋了一些，备用的刀头都没地方放，有待改进。,5,,1,0
2017-04-10 22:49:44,l***3,10299333947,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,上次买的是蓝色的，现在再买一个两个地方都放一把，上把质量很不错，用习惯了就不想换了，一如既往的好，送货还快。。五星好评。,5,来自京东iPhone客户端,0,0
2017-03-15 22:16:40,t***u,10220333677,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,真的很不错，比我以前1000多买的飞利浦电动好用，挂起来特别舒爽，建议大家一步到位，就买这款，男人也要对自己好点^_^,5,来自京东iPhone客户端,1,0
2017-04-14 07:52:41,z***7,10307811970,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,吉利的剃须刀一直在用，以前用的很老的型号，用快5年了，刚好看有活动就买最新款，用了一下感觉不错，以后再回来反馈更多心得。,5,来自京东Android客户端,0,0
2017-04-02 00:08:38,i***h,10275984941,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,五刀片果然比三刀片好用 套装价格和沃尔玛单刀头刀架差不多 还多几个刀片,5,来自微信购物,1,0
2017-05-01 13:25:17,小***t,10370383323,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,东西很好，一直在用这个牌子。,5,来自微信购物,0,0
2017-05-01 01:31:40,x***Z,10384396520,PLUS会员[试用],3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,还没用过。就是背面的非单卖品很尴尬，一不小心就看成非卖品。,5,来自京东Android客户端,0,0
2017-04-02 00:15:47,n***s,10396272886,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,京东自营的东西一直都很棒！特别值得推荐！京东物流特别快！,5,来自京东iPhone客户端,0,0
2017-03-19 20:08:55,s***0,10394813340,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,一直用吉利刮胡刀，剃须干净刀片锋利，比超市便宜,5,,0,0
2017-03-22 22:34:55,j***号,10239590661,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,刚收到货！看起来还不错！用后再评！,5,来自京东Android客户端,0,0
2017-05-01 08:40:28,人***后,10367587504,铜牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,速度一流。希望质量也一流。,5,来自京东Android客户端,0,0
2017-04-11 00:30:33,x***l,10301143959,金牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,东西不错，价格不贵，送货及时,5,来自京东iPhone客户端,0,0
2017-04-26 12:43:38,米***号,10349528207,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,无吉列不剃须，确实好用！,5,来自京东iPhone客户端,0,0
2017-04-24 04:59:00,园***喵,10342704643,钻石会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,一直用吉列&hellip;这次再升级一下,5,来自京东Android客户端,0,0
2017-05-10 20:41:26,j***c,10394037658,银牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,值得信赖000000,5,来自京东Android客户端,0,0
2017-04-06 11:38:21,d***3,10284827226,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,很快就收到了，看着不错。,5,来自京东Android客户端,0,0
2017-04-23 15:10:13,j***b,10370009266,铜牌会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,很好，相信京东,5,来自京东Android客户端,0,0
2017-04-29 15:54:49,小***宇,10357907862,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,一直用这个牌子的,5,来自京东Android客户端,0,0
2017-05-07 13:52:20,水***澜,10385586850,PLUS会员,3014239,【京东超市】吉列剃须刀锋隐致护手动刮胡刀套装（1刀架1刀头+4刀头）京东特供装,一直在用吉列的剃须刀，升级一下，买个好点的,5,来自京东Android客户端,0,0
